trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.7, 'e': 0.16202575093388075}",20,9,10.359969945114408,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.7, 'e': 0.16041356777517274}",20,2,-41.9350350498847,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
184,False,"{'a': 0.7, 'e': 0.15881742610692068}",20,16,8.382665442033254,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.7, 'e': 0.1572371663136276}",20,9,16.845651546467128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.7, 'e': 0.1556726303679973}",25,13,2.2936491813027313,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.1541236618151314}",20,2,26.467737203457684,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.15259010575688386}",20,10,15.90088555770878,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.7, 'e': 0.15107180883637084}",25,11,24.539533807362275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.14956861922263504}",25,17,0.9223336895579903,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.7, 'e': 0.14808038659546244}",20,15,2.1686568420573,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.7, 'e': 0.14660696213035015}",25,0,34.57248372126082,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.7, 'e': 0.14514819848362373}",25,15,19.11359123236552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.14370394977770293}",20,5,13.48935865113214,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.7, 'e': 0.1422740715865136}",25,3,12.20762511282443,"{0: 19, 1: 3, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.140858420921045}",20,15,-33.79648233320104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.7, 'e': 0.13945685621505094}",20,0,23.320224911052943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.7, 'e': 0.13806923731089282}",20,6,9.469501801960938,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.7, 'e': 0.13669542544552385}",25,0,-3.597386629365802,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
200,False,"{'a': 0.7, 'e': 0.1353352832366127}",20,13,12.02688308275209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.7, 'e': 0.13398867466880493}",30,9,34.86547076403015,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.7, 'e': 0.13265546508012172}",20,9,17.179697889762863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.7, 'e': 0.13133552114849303}",20,9,-33.13834294720154,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
204,False,"{'a': 0.7, 'e': 0.1300287108784259}",20,1,-14.930142067648603,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.12873490358780423}",30,13,-9.760028827145218,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.7, 'e': 0.12745396989482075}",20,11,-38.25963273293268,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
207,False,"{'a': 0.7, 'e': 0.12618578170503877}",25,20,9.065977666389646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.7, 'e': 0.12493021219858241}",20,7,10.591267465543524,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.12368713581745483}",20,9,8.528348337693771,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.7, 'e': 0.1224564282529819}",35,18,-29.861535968671582,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.12123796643338168}",30,19,19.72776242839173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.7, 'e': 0.12003162851145673}",20,2,28.523653566944372,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.11883729385240965}",20,13,12.948949353211837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.11765484302177918}",20,15,-0.05509904810469113,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.11648415777349697}",25,13,11.625950366369183,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.11532512103806251}",30,21,17.247731006763793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.1141776169108365}",35,15,35.35843320770942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.11304153064044985}",25,11,11.842307744793455,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.7, 'e': 0.11191674861732888}",35,20,29.268441566546734,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.11080315836233387}",20,9,18.77173971582931,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.7, 'e': 0.10970064851551141}",20,2,27.257030223734567,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.7, 'e': 0.10860910882495796}",20,6,18.838087503554043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.7, 'e': 0.10752843013579495}",35,3,-45.00200111729757,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 2}",1
224,False,"{'a': 0.7, 'e': 0.1064585043792528}",25,3,30.24822271171732,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.7, 'e': 0.10539922456186433}",20,16,5.658793437513233,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.7, 'e': 0.104350484754765}",20,3,30.327210740131797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.1033121800831002}",20,1,27.55953736664541,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.10228420671553744}",25,2,-26.39747665704658,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
229,False,"{'a': 0.7, 'e': 0.1012664618538834}",25,11,-13.238741726548742,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.7, 'e': 0.1002588437228037}",35,21,2.644817326939102,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
231,False,"{'a': 0.7, 'e': 0.09926125155964566}",25,14,17.717570450196533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.7, 'e': 0.09827358560436154}",20,10,16.21838972025891,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.7, 'e': 0.09729574708953276}",25,0,37.833684725677045,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.7, 'e': 0.09632763823049303}",25,12,3.5166071499977223,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.7, 'e': 0.09536916221554961}",20,14,1.462575290835293,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.7, 'e': 0.09442022319630235}",25,8,27.885365095654407,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.09348072627805847}",35,23,18.85676281875575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.7, 'e': 0.09255057751034329}",25,18,10.517179217240018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.7, 'e': 0.09162968387750484}",25,14,21.53281616218583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.7, 'e': 0.09071795328941251}",30,18,22.644862398910675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.7, 'e': 0.08981529457224763}",30,13,11.612841151713077,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.7, 'e': 0.08892161745938634}",35,21,10.850943162703244,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.7, 'e': 0.08803683258237255}",20,6,-23.420437379237395,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.7, 'e': 0.0871608514619813}",20,7,-16.465000369765207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
245,False,"{'a': 0.7, 'e': 0.0862935864993705}",25,0,-19.205393829696956,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
246,False,"{'a': 0.7, 'e': 0.08543495096732123}",25,14,-47.128221414465756,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
247,False,"{'a': 0.7, 'e': 0.08458485900156469}",25,2,-0.1151479491236409,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
248,False,"{'a': 0.7, 'e': 0.08374322559219596}",25,8,20.699586372449584,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.08290996657517266}",20,14,12.926444731489022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.7, 'e': 0.0820849986238988}",35,17,18.92209591246915,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.7, 'e': 0.08126823924089167}",25,7,34.15554688723511,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.7, 'e': 0.08045960674953244}",25,12,-17.728490505385533,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.7, 'e': 0.07965902028589801}",30,8,37.32567099332651,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.7, 'e': 0.07886639979067495}",30,18,23.183045095193844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.7, 'e': 0.07808166600115313}",20,6,26.84728304234184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.7, 'e': 0.07730474044329974}",20,0,-27.844996785199093,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
257,False,"{'a': 0.7, 'e': 0.07653554542391151}",20,4,27.322249348625313,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.7, 'e': 0.07577400402284548}",25,3,-95.75876000532084,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 3}",1
259,False,"{'a': 0.7, 'e': 0.07502004008532698}",25,19,-12.241904784232279,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
260,False,"{'a': 0.7, 'e': 0.07427357821433388}",25,15,19.941944636402717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.7, 'e': 0.0735345437630571}",25,0,41.26700749987879,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.7, 'e': 0.07280286282743559}",20,8,16.991276615440167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.7, 'e': 0.0720784622387661}",20,12,14.05547393948243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.7, 'e': 0.07136126955638605}",20,14,12.56838084262785,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.7, 'e': 0.0706512130604296}",20,9,20.3005866965034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.7, 'e': 0.06994822174465536}",25,11,-15.25296997604627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
267,False,"{'a': 0.7, 'e': 0.069252225309346}",20,1,-30.66418264532209,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
268,False,"{'a': 0.7, 'e': 0.06856315415427791}",20,9,22.293397720928567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.7, 'e': 0.06788093937176144}",20,16,8.194569566302352,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.7, 'e': 0.06720551273974976}",35,20,26.852298374332836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.7, 'e': 0.06653680671501686}",25,8,25.307765558543018,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.7, 'e': 0.06587475442640295}",25,15,18.334959893462088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.7, 'e': 0.06521928966812753}",35,18,32.966477156406484,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.7, 'e': 0.06457034689316847}",20,0,-23.853659008110995,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
275,False,"{'a': 0.7, 'e': 0.06392786120670757}",20,1,-11.919057582361775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
276,False,"{'a': 0.7, 'e': 0.0632917683596407}",20,0,24.33158437813857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.7, 'e': 0.06266200474215315}",20,7,-0.43444154458174467,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
278,False,"{'a': 0.7, 'e': 0.06203850737735829}",20,5,9.528309724638104,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.7, 'e': 0.06142121391500013}",20,13,15.478664632998454,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.7, 'e': 0.06081006262521795}",20,1,31.990008546300118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.7, 'e': 0.06020499239237354}",25,8,28.20382753809836,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.05960594270893937}",30,21,20.471177500296537,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.7, 'e': 0.05901285366944784}",25,13,6.39938337397972,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.7, 'e': 0.05842566596450083}",20,0,30.249316538312776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
285,False,"{'a': 0.7, 'e': 0.057844320874838456}",20,14,-9.667845416076004,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
286,False,"{'a': 0.7, 'e': 0.05726876026546736}",25,18,12.23109234613333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.7, 'e': 0.0566989265798469}",35,20,22.960507306561496,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.7, 'e': 0.056134762834133725}",20,2,-1.2651670120937666,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
289,False,"{'a': 0.7, 'e': 0.05557621261148306}",20,0,25.936069076159537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.7, 'e': 0.05502322005640723}",20,0,31.618600608792253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.7, 'e': 0.05447572986918986}",30,14,30.491190352132417,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.7, 'e': 0.05393368730035602}",20,12,15.078567878051642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.7, 'e': 0.053397038145197084}",20,7,-0.4963712295373015,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
294,False,"{'a': 0.7, 'e': 0.05286572873835037}",20,13,8.81038373320819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.7, 'e': 0.05233970594843238}",30,16,14.531485302187622,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.7, 'e': 0.05181891717272583}",25,9,29.70852478336586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.7, 'e': 0.05130331033191911}",30,19,8.40865103867031,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.7, 'e': 0.0507928338648985}",25,0,37.85471083584241,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.7, 'e': 0.050287436723591865}",20,9,22.07528524811609,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.7, 'e': 0.049787068367863944}",25,0,35.95612087733685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
301,False,"{'a': 0.7, 'e': 0.04929167876046215}",20,12,14.253345443291058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.7, 'e': 0.04880121836201296}",25,3,35.82939518531608,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.7, 'e': 0.04831563812606777}",25,5,31.760551835517106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.7, 'e': 0.04783488949419837}",25,13,14.451427357948686,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.7, 'e': 0.04735892439114091}",20,0,30.27884071570126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.7, 'e': 0.046887695219988486}",25,16,14.737915760996328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.7, 'e': 0.04642115485743125}",25,6,-1.8243182148691979,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
308,False,"{'a': 0.7, 'e': 0.045959256649044204}",20,4,11.644823705147624,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.7, 'e': 0.04550195440462157}",20,16,5.525756329682105,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.7, 'e': 0.0450492023935578}",25,7,17.864673532465385,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.7, 'e': 0.044600955340274535}",20,11,14.516972765452515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.7, 'e': 0.04415716841969286}",30,24,8.645816258028484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.7, 'e': 0.04371779725275094}",30,6,14.146730451236483,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
314,False,"{'a': 0.7, 'e': 0.043282797901965896}",30,21,19.437169543980616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.7, 'e': 0.04285212686704019}",30,18,22.66776072721215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.7, 'e': 0.042425741080511385}",25,18,14.241923221865683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.7, 'e': 0.04200359790344555}",25,10,23.626828506051538,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.7, 'e': 0.04158565512117316}",30,10,29.226040067685155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.7, 'e': 0.04117187093906774}",20,16,7.914722169263792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.7, 'e': 0.04076220397836621}",25,13,-18.85402595051552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
321,False,"{'a': 0.7, 'e': 0.04035661327203115}",35,0,37.00727708805971,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.7, 'e': 0.039955058260653896}",25,20,7.48419795072492,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.7, 'e': 0.039557498788398725}",35,4,57.656541785862494,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.7, 'e': 0.039163895098987066}",20,14,-11.773780339624189,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
325,False,"{'a': 0.7, 'e': 0.03877420783172201}",25,10,29.114691728968268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.7, 'e': 0.038388398017552054}",25,8,9.530137156069495,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.7, 'e': 0.038006427075174314}",25,15,8.80283645472797,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.7, 'e': 0.0376282568071762}",25,7,27.596563715248756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.7, 'e': 0.03725384939621581}",25,19,11.29219104081541,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.7, 'e': 0.036883167401239994}",20,9,21.597306435738577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.7, 'e': 0.0365161737537404}",20,0,32.24432409248754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
332,False,"{'a': 0.7, 'e': 0.03615283175404641}",20,6,24.717341325060353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.7, 'e': 0.0357931050676553}",25,14,18.437885902863837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.7, 'e': 0.03543695772159864}",35,21,-37.6842835522011,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
335,False,"{'a': 0.7, 'e': 0.035084354100845025}",30,3,45.76874295961509,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.7, 'e': 0.03473525894473856}",20,8,23.333060395740386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.7, 'e': 0.03438963734347271}",20,9,22.314936132598312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.7, 'e': 0.034047454734599344}",20,12,15.05096610393585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.033708676899572396}",20,5,24.42611126663862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.7, 'e': 0.03337326996032608}",25,13,23.17565466914284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.7, 'e': 0.03304120037588693}",25,19,4.277761118606479,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.7, 'e': 0.03271243493901982}",20,7,22.72271607038636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.7, 'e': 0.03238694077290704}",20,12,14.4151800787281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.03206468532786077}",25,0,44.52896915904757,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.7, 'e': 0.03174563637806794}",25,20,11.378172246008791,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.7, 'e': 0.03142976201836771}",20,12,18.363662710246615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.7, 'e': 0.03111703066106086}",30,14,16.662686269265823,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.030807411032751076}",20,3,29.812296422966313,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.7, 'e': 0.030500872171217483}",20,3,30.065566980749924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.0301973834223185}",20,12,15.980870369490251,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.7, 'e': 0.029896914436926308}",20,12,15.170235076779448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.7, 'e': 0.029599435167892}",30,7,35.94149360379353,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.7, 'e': 0.029304915867040746}",25,11,25.313022671427902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.7, 'e': 0.029013327082197053}",30,18,21.371969100763486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.7, 'e': 0.028724639654239423}",20,10,17.563082759859874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.028438824714184505}",30,18,19.972920747037914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.028155853680300096}",20,10,20.033053776794915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.027875698255247015}",25,10,30.573435986744826,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 0.027598330423249287}",20,12,12.934051832092722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.02732372244729256}",25,12,25.936727429325277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 0.027051846866350416}",25,3,36.150042747977636,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.026782676492638175}",20,9,10.867655090851637,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.02651618440889418}",20,3,27.26402903353195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 0.02625234396568796}",30,11,31.35378572193903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.025991128778755347}",30,11,35.77742457845809,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.02573251272635994}",20,3,34.63491634094691,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
